gap_type,priority_score,target_playlist_name,target_playlist_url,target_playlist_type,songbook_id,target_genre,target_sutra,track_id,track_title,sc_url,ep_title,ep_url,play_count,like_count,engagement_rate,sutra,primary_genre,secondary_genre,current_playlist_count,current_playlists,match_reason
genre_all,3064,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2253218087,[02] Rainbows in the Clouds • GLOWsutra Gipsy Jazz Conscious Fusion LOFI,https://soundcloud.com/bananasutra/02-rainbows-in-the-clouds-glowsutra-gipsy-jazz-conscious-fusion-lofi-2,Rainbows in the Clouds • GLOWsutra Dub LoFi Blues,https://soundcloud.com/bananasutra/sets/rainbows-in-the-clouds-glowsutra-dub-lofi-blues,3064,34,1.109661,GLOWsutra,LOFI,INDIE,4,"GLOWsutra : RAINBOWS (in my clouds), GLOWsutra where gratitude feeds, LOFIsutra, LOFIsutra (Best Of)",track genres include INDIE but missing from genre (all) playlist
genre_all,3059,FOLKsutra,https://soundcloud.com/bananasutra/sets/folksutra,genre (all),,FOLK,,2286539651,[07] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,https://soundcloud.com/bananasutra/07-zero-sum-growsutra-psychedelick-folk-poetry-bridges-the-dub-7,Zero Sum (Zero Sean) • GROWsutra (Dare to Care) EPx22,https://soundcloud.com/bananasutra/sets/zero-sum-growsutra-epx22,3059,29,0.948022,GROWsutra,DUB,FOLK,3,"DUBsutra, DUBsutra (Best Of), GROWsutra where we be brave",track genres include FOLK but missing from genre (all) playlist
sutra_songbook,3059,GROWsutra : DARE (to care),https://soundcloud.com/bananasutra/sets/growsutra-dare-to-care,sutra,G-04-DARE,,GROWsutra,2286539651,[07] Zero Sum • GROWsutra Psychedelick Folk Poetry Bridges The DUB,https://soundcloud.com/bananasutra/07-zero-sum-growsutra-psychedelick-folk-poetry-bridges-the-dub-7,Zero Sum (Zero Sean) • GROWsutra (Dare to Care) EPx22,https://soundcloud.com/bananasutra/sets/zero-sum-growsutra-epx22,3059,29,0.948022,GROWsutra,DUB,FOLK,3,"DUBsutra, DUBsutra (Best Of), GROWsutra where we be brave","theme: dare to care, zero sum, dare; ep_sibling: 1 track(s) from same EP already in songbook"
genre_all,3024,DUBsutra,https://soundcloud.com/bananasutra/sets/dubsutra,genre (all),,DUB,,2281916153,[09] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,https://soundcloud.com/bananasutra/09-curious-like-a-kiss-flowsutra-cheeky-duende-arabesk-dub-lofi-9,Curious Like A Kiss • FLOWsutra Cheeky Duende EPx11,https://soundcloud.com/bananasutra/sets/curious-like-a-kiss-flowsutra-epx11,3024,20,0.661376,FLOWsutra,LOFI,DUB,3,"FLOWsutra where time is space, LOFIsutra, LOFIsutra (Best Of)",track genres include DUB but missing from genre (all) playlist
sutra_songbook,3024,FLOWsutra : WET (my friend),https://soundcloud.com/bananasutra/sets/flowsutra-wet-my-friend,sutra,G-05-WET,,FLOWsutra,2281916153,[09] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,https://soundcloud.com/bananasutra/09-curious-like-a-kiss-flowsutra-cheeky-duende-arabesk-dub-lofi-9,Curious Like A Kiss • FLOWsutra Cheeky Duende EPx11,https://soundcloud.com/bananasutra/sets/curious-like-a-kiss-flowsutra-epx11,3024,20,0.661376,FLOWsutra,LOFI,DUB,3,"FLOWsutra where time is space, LOFIsutra, LOFIsutra (Best Of)",ep_sibling: 1 track(s) from same EP already in songbook
sutra_songbook,3010,BLOWsutra : MAxA Series,https://soundcloud.com/bananasutra/sets/blowsutra-maxa-series,sutra,G-02-MAXA,,BLOWsutra,2247770564,[03] Bloom Past Doom - BLOWsutra (Revolt Now) Cello Circus Chanson Cabaret BURLESQUE,https://soundcloud.com/bananasutra/03-bloom-past-doom-apes-gone-wrong-blowsutra-revolt-now-cello-circus-chanson-cabaret-burlesque-4,Bloom Past Doom (Apes Gone Wrong Series) EPx5 - BLOWsutra (Revolt Now)  Grassroots Hope Song,https://soundcloud.com/bananasutra/sets/bloom-past-doom-apes-gone-wrong-series-epx5-blowsutra-revolt-now-grassroots-hope-song,3010,30,0.996678,BLOWsutra,BURLESQUE,TANGO,6,"BLOWsutra, BLOWsutra : APES (gone wrong), BLOWsutra : REVOLT (now), BURLESQUEsutra, BURLESQUEsutra (Best Of), QUACKsutra where we sing FU",theme: series
sutra_songbook,3010,QUACKsutra : FOTUS Circus,https://soundcloud.com/bananasutra/sets/quacksutra-fotus-circus,sutra,G-02-CIRC,,QUACKsutra,2247770564,[03] Bloom Past Doom - BLOWsutra (Revolt Now) Cello Circus Chanson Cabaret BURLESQUE,https://soundcloud.com/bananasutra/03-bloom-past-doom-apes-gone-wrong-blowsutra-revolt-now-cello-circus-chanson-cabaret-burlesque-4,Bloom Past Doom (Apes Gone Wrong Series) EPx5 - BLOWsutra (Revolt Now)  Grassroots Hope Song,https://soundcloud.com/bananasutra/sets/bloom-past-doom-apes-gone-wrong-series-epx5-blowsutra-revolt-now-grassroots-hope-song,3010,30,0.996678,BLOWsutra,BURLESQUE,TANGO,6,"BLOWsutra, BLOWsutra : APES (gone wrong), BLOWsutra : REVOLT (now), BURLESQUEsutra, BURLESQUEsutra (Best Of), QUACKsutra where we sing FU",theme: circus
genre_all,2983,BLUESsutra,https://soundcloud.com/bananasutra/sets/bluessutra,genre (all),,BLUES,,2294911154,[29] The Great Naked King • SHOWsutra Psychedelick Hillbilly Hop Pop Blues Banjo LOFI,https://soundcloud.com/bananasutra/29-the-great-naked-king-showsutra-psychedelick-hillbilly-hop-pop-blues-banjo-lofi-29,The Great Naked King • SHOWsutra Psychedelick Fools Cabaret EPx30,https://soundcloud.com/bananasutra/sets/the-great-naked-king-showsutra-epx30,2983,30,1.005699,SHOWsutra,LOFI,BLUES,3,"LOFIsutra, LOFIsutra (Best Of), SHOWsutra where bananas play",track genres include BLUES but missing from genre (all) playlist
sutra_songbook,2983,KNOWsutra : (naked) TRUTH,https://soundcloud.com/bananasutra/sets/knowsura-naked-truth,sutra,G-01-TRUT,,KNOWsutra,2294911154,[29] The Great Naked King • SHOWsutra Psychedelick Hillbilly Hop Pop Blues Banjo LOFI,https://soundcloud.com/bananasutra/29-the-great-naked-king-showsutra-psychedelick-hillbilly-hop-pop-blues-banjo-lofi-29,The Great Naked King • SHOWsutra Psychedelick Fools Cabaret EPx30,https://soundcloud.com/bananasutra/sets/the-great-naked-king-showsutra-epx30,2983,30,1.005699,SHOWsutra,LOFI,BLUES,3,"LOFIsutra, LOFIsutra (Best Of), SHOWsutra where bananas play",theme: naked
sutra_songbook,2983,SHOWsutra: (shades of) FOOLS,https://soundcloud.com/bananasutra/sets/showsutra-shades-of-fools,sutra,G-03-FOOL,,SHOWsutra,2294911154,[29] The Great Naked King • SHOWsutra Psychedelick Hillbilly Hop Pop Blues Banjo LOFI,https://soundcloud.com/bananasutra/29-the-great-naked-king-showsutra-psychedelick-hillbilly-hop-pop-blues-banjo-lofi-29,The Great Naked King • SHOWsutra Psychedelick Fools Cabaret EPx30,https://soundcloud.com/bananasutra/sets/the-great-naked-king-showsutra-epx30,2983,30,1.005699,SHOWsutra,LOFI,BLUES,3,"LOFIsutra, LOFIsutra (Best Of), SHOWsutra where bananas play",theme: fools; ep_sibling: 1 track(s) from same EP already in songbook
genre_all,2980,BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/burlesquesutra,genre (all),,BURLESQUE,,2241219650,"[07] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Upright Bass JAZZ",https://soundcloud.com/bananasutra/07-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-upright-bass-jazz-7,It's an Ethical Paradox • Vol. 2 EPx15 • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz,https://soundcloud.com/bananasutra/sets/its-an-ethical-paradox-an-oxymoron-maze-vol-2-epx15-knowsutra-bertrand-knows-gipsy-burlesque-jazz,2980,48,1.610738,KNOWsutra,JAZZ,BURLESQUE,4,"JAZZsutra, JAZZsutra (Best Of), KNOWsutra : BERTRAND (mon chéri), KNOWsutra where questions matter",track genres include BURLESQUE but missing from genre (all) playlist
genre_all,2975,FOLKsutra,https://soundcloud.com/bananasutra/sets/folksutra,genre (all),,FOLK,,2275847513,[06] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Folk Bridges the DUB,https://soundcloud.com/bananasutra/06-kiss-a-pulse-glowsutra-lucille-clifton-poetry-psychedelic-folk-bridges-the-dub-6,Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) EPx16,https://soundcloud.com/bananasutra/sets/kiss-a-pulse-glowsutra-epx16,2975,30,1.008403,GLOWsutra,DUB,FOLK,3,"DUBsutra, DUBsutra (Best Of), GLOWsutra where gratitude feeds",track genres include FOLK but missing from genre (all) playlist
sutra_songbook,2975,GLOWsutra : POET(ry),https://soundcloud.com/bananasutra/sets/glowsutra-poet-ry,sutra,G-06-POET,,GLOWsutra,2275847513,[06] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Folk Bridges the DUB,https://soundcloud.com/bananasutra/06-kiss-a-pulse-glowsutra-lucille-clifton-poetry-psychedelic-folk-bridges-the-dub-6,Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) EPx16,https://soundcloud.com/bananasutra/sets/kiss-a-pulse-glowsutra-epx16,2975,30,1.008403,GLOWsutra,DUB,FOLK,3,"DUBsutra, DUBsutra (Best Of), GLOWsutra where gratitude feeds","theme: lucille clifton, kiss a pulse; ep_sibling: 2 track(s) from same EP already in songbook"
sutra_songbook,2942,QUACKsutra : FOTUS Circus,https://soundcloud.com/bananasutra/sets/quacksutra-fotus-circus,sutra,G-02-CIRC,,QUACKsutra,2317900736,"[05] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",https://soundcloud.com/bananasutra/05-no-im-not-being-political-blowsutra-psychedelic-gipsy-circus-ragga-dub-5,No · I'm Not Being Political (circa 2026) ⚉ Vol. 2 EPx10 ⚉ BLOWsutra Quacks Gone Wrong,https://soundcloud.com/bananasutra/sets/no-im-not-being-political-circa-2026-blowsutra-epx10,2942,32,1.087695,BLOWsutra,DUB,RAGGA,4,"BLOWsutra, BLOWsutra : APES (gone wrong), DUBsutra, DUBsutra (Best Of)",theme: circus
genre_all,2936,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2313584636,[24] The Sound Of Logic • KNOWsutra Psychedelick Bass Motorik INDIE,https://soundcloud.com/bananasutra/24-the-sound-of-logic-knowsutra-psychedelick-bass-motorik-indie-24,The Sound Of Logic • KNOWsutra Psychedelick LoFi DUB EPx27,https://soundcloud.com/bananasutra/sets/the-sound-of-logic-knowsutra-dub-epx27,2936,25,0.851499,KNOWsutra,INDIE,MOTORIK,2,"INDIEsutra (Best Of), KNOWsutra where questions matter",track genres include INDIE but missing from genre (all) playlist
genre_all,2919,MANTRAsutra,https://soundcloud.com/bananasutra/sets/mantrasutra,genre (all),,MANTRA,,2181949463,Everybody Knows • KNOWsutra Freedom Magic Cello Prayer INDIE,https://soundcloud.com/bananasutra/everybody-knows-o-flowsutra,,,2919,74,2.535115,KNOWsutra,INDIE,MANTRA,6,"FLOWsutra where time is space, INDIEsutra, INDIEsutra (Best Of), KNOWsutra : (naked) TRUTH, KNOWsutra : PEACE (not War), SINGLEsutra Exclusive SoundCloud (woo)",track genres include MANTRA but missing from genre (all) playlist
sutra_all,2919,KNOWsutra where questions matter,https://soundcloud.com/bananasutra/sets/sutraknow,sutra (all),,,KNOWsutra,2181949463,Everybody Knows • KNOWsutra Freedom Magic Cello Prayer INDIE,https://soundcloud.com/bananasutra/everybody-knows-o-flowsutra,,,2919,74,2.535115,KNOWsutra,INDIE,MANTRA,6,"FLOWsutra where time is space, INDIEsutra, INDIEsutra (Best Of), KNOWsutra : (naked) TRUTH, KNOWsutra : PEACE (not War), SINGLEsutra Exclusive SoundCloud (woo)",track sutra=KNOWsutra but missing from sutra (all) playlist
genre_all,2897,JAZZsutra,https://soundcloud.com/bananasutra/sets/jazzsutra,genre (all),,JAZZ,,2236683380,"[07] Seminal Bollocks - GROWsutra (God, Etc) Gipsy Trip BRUH Hop LOFI",https://soundcloud.com/bananasutra/07-seminal-bollocks-growsutra-god-etc-gipsy-trip-bruh-hop-lofi-7,Seminal Bollocks - Merry Psychedelic GROWsutra (God Etc.) EPx10,https://soundcloud.com/bananasutra/sets/seminal-bollocks-merry-psychedelic-growsutra-god-etc-epx10,2897,36,1.242665,GROWsutra,LOFI,JAZZ,4,"GROWsutra : GOD (etc), GROWsutra where we be brave, LOFIsutra, LOFIsutra (Best Of)",track genres include JAZZ but missing from genre (all) playlist
sutra_songbook,2892,KNOWsutra : (naked) TRUTH,https://soundcloud.com/bananasutra/sets/knowsura-naked-truth,sutra,G-01-TRUT,,KNOWsutra,2294911127,[18] The Great Naked King • SHOWsutra Psychedelick Cabaret Gipsy Swing BURLESQUE,https://soundcloud.com/bananasutra/18-the-great-naked-king-showsutra-psychedelick-cabaret-gipsy-swing-burlesque-18,The Great Naked King • SHOWsutra Psychedelick Fools Cabaret EPx30,https://soundcloud.com/bananasutra/sets/the-great-naked-king-showsutra-epx30,2892,20,0.691563,SHOWsutra,BURLESQUE,CIRCUS,3,"BURLESQUEsutra, BURLESQUEsutra (Best Of), SHOWsutra where bananas play",theme: naked
sutra_songbook,2892,SHOWsutra: (shades of) FOOLS,https://soundcloud.com/bananasutra/sets/showsutra-shades-of-fools,sutra,G-03-FOOL,,SHOWsutra,2294911127,[18] The Great Naked King • SHOWsutra Psychedelick Cabaret Gipsy Swing BURLESQUE,https://soundcloud.com/bananasutra/18-the-great-naked-king-showsutra-psychedelick-cabaret-gipsy-swing-burlesque-18,The Great Naked King • SHOWsutra Psychedelick Fools Cabaret EPx30,https://soundcloud.com/bananasutra/sets/the-great-naked-king-showsutra-epx30,2892,20,0.691563,SHOWsutra,BURLESQUE,CIRCUS,3,"BURLESQUEsutra, BURLESQUEsutra (Best Of), SHOWsutra where bananas play",theme: fools; ep_sibling: 1 track(s) from same EP already in songbook
genre_all,2885,BLUESsutra,https://soundcloud.com/bananasutra/sets/bluessutra,genre (all),,BLUES,,2304721601,"[05] Lightly, My Darling • FLOWsutra Psychedelick Bluesy Banjo FOLK",https://soundcloud.com/bananasutra/05-lightly-my-darling-flowsutra-psychedelick-bluesy-banjo-folk-5,Lightly · My Darling ✦ FLOWsutra (Fly Like Water) BANJO EPx5,https://soundcloud.com/bananasutra/sets/lightly-my-darling-banjo-flowsutra-epx5,2885,24,0.831889,FLOWsutra,FOLK,BLUES,5,"BANJOsutra, FLOWsutra : FLY (like water), FLOWsutra where time is space, FOLKsutra, FOLKsutra (Best Of)",track genres include BLUES but missing from genre (all) playlist
genre_all,2881,ROCKsutra,https://soundcloud.com/bananasutra/sets/rocksutra,genre (all),,ROCK,,2254103159,Side B [16] If We Had But(t) The Truth • BLOWsutra (Censored) PsyPunk Rock Cabaret BURLESQUE,https://soundcloud.com/bananasutra/side-b-16-if-we-had-butt-the-truth-blowsutra-censored-psypunk-rock-cabaret-burlesque-16,If We Had But(t) The Truth • Vol. 2 EPx22 • BLOWsutra (Censored) Epstein Etcetera Soundtrack,https://soundcloud.com/bananasutra/sets/if-we-had-butt-the-truth-vol-2-epx22-blowsutra-censored-epstein-etcetera-soundtrack,2881,26,0.902464,BLOWsutra,BURLESQUE,ROCK,5,"BLOWsutra, BLOWsutra : CENSOR(ed), BURLESQUEsutra, BURLESQUEsutra (Best Of), QUACKsutra where we sing FU",track genres include ROCK but missing from genre (all) playlist
genre_all,2863,JAZZsutra,https://soundcloud.com/bananasutra/sets/jazzsutra,genre (all),,JAZZ,,2291483489,"[07] So, What Is Racism • KNOWsutra Ethically Gipsy Fusion LOFI",https://soundcloud.com/bananasutra/07-so-what-is-racism-knowsutra-ethically-gipsy-fusion-lofi-7,So · What Is Racism • EPx9 Vol. 2 • KNOWsutra Gipsy Jazz + LoFi,https://soundcloud.com/bananasutra/sets/so-what-is-racism-knowsutra-jazz-lofi-epx9-vol2,2863,35,1.222494,KNOWsutra,JAZZ,LOFI,4,"KNOWsutra : (naked) TRUTH, KNOWsutra where questions matter, LOFIsutra, LOFIsutra (Best Of)",track genres include JAZZ but missing from genre (all) playlist
genre_best_of,2863,JAZZsutra (Best Of),https://soundcloud.com/bananasutra/sets/jazzsutra-best-of,genre (best of),G-00-JAZZ,JAZZ,,2291483489,"[07] So, What Is Racism • KNOWsutra Ethically Gipsy Fusion LOFI",https://soundcloud.com/bananasutra/07-so-what-is-racism-knowsutra-ethically-gipsy-fusion-lofi-7,So · What Is Racism • EPx9 Vol. 2 • KNOWsutra Gipsy Jazz + LoFi,https://soundcloud.com/bananasutra/sets/so-what-is-racism-knowsutra-jazz-lofi-epx9-vol2,2863,35,1.222494,KNOWsutra,JAZZ,LOFI,4,"KNOWsutra : (naked) TRUTH, KNOWsutra where questions matter, LOFIsutra, LOFIsutra (Best Of)",primary genre JAZZ + play≥300/like≥5 but missing from Best Of playlist
genre_all,2859,FOLKsutra,https://soundcloud.com/bananasutra/sets/folksutra,genre (all),,FOLK,,2254103219,Side A [08] If We Had But(t) The Truth • BLOWsutra (Censored) Folk Poetry on the Bridge DUB,https://soundcloud.com/bananasutra/side-a-08-if-we-had-butt-the-truth-blowsutra-censored-folk-poetry-on-the-bridge-dub-8,If We Had But(t) The Truth • Vol. 2 EPx22 • BLOWsutra (Censored) Epstein Etcetera Soundtrack,https://soundcloud.com/bananasutra/sets/if-we-had-butt-the-truth-vol-2-epx22-blowsutra-censored-epstein-etcetera-soundtrack,2859,15,0.524659,BLOWsutra,DUB,FOLK,5,"BLOWsutra, BLOWsutra : CENSOR(ed), DUBsutra, DUBsutra (Best Of), QUACKsutra where we sing FU",track genres include FOLK but missing from genre (all) playlist
sutra_songbook,2851,BLOWsutra : APES (gone wrong),https://soundcloud.com/bananasutra/sets/blowsutra-apes-gone-wrong,sutra,G-02-APES,,BLOWsutra,2317900721,"[08] No, I'm Not Being Political • BLOWsutra Hypnotick Psychedelick Motorick LOFI",https://soundcloud.com/bananasutra/08-no-im-not-being-political-blowsutra-hypnotick-psychedelick-motorick-lofi-8,No · I'm Not Being Political (circa 2026) ⚉ Vol. 2 EPx10 ⚉ BLOWsutra Quacks Gone Wrong,https://soundcloud.com/bananasutra/sets/no-im-not-being-political-circa-2026-blowsutra-epx10,2851,26,0.911961,BLOWsutra,LOFI,MOTORIK,4,"BLOWsutra, LOFIsutra, LOFIsutra (Best Of), ROCKsutra (Best Of)",theme: wrong; ep_sibling: 1 track(s) from same EP already in songbook
genre_all,2834,JAZZsutra,https://soundcloud.com/bananasutra/sets/jazzsutra,genre (all),,JAZZ,,2241219653,"[13] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz Cello Trip Hop LOFI",https://soundcloud.com/bananasutra/13-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-jazz-cello-trip-hop-lofi-13,It's an Ethical Paradox • Vol. 2 EPx15 • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz,https://soundcloud.com/bananasutra/sets/its-an-ethical-paradox-an-oxymoron-maze-vol-2-epx15-knowsutra-bertrand-knows-gipsy-burlesque-jazz,2834,19,0.670430,KNOWsutra,LOFI,JAZZ,3,"KNOWsutra where questions matter, LOFIsutra, LOFIsutra (Best Of)",track genres include JAZZ but missing from genre (all) playlist
sutra_songbook,2834,KNOWsutra : BERTRAND (mon chéri),https://soundcloud.com/bananasutra/sets/knowsutra-bertrand-mon-cheri,sutra,G-01-BERT,,KNOWsutra,2241219653,"[13] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz Cello Trip Hop LOFI",https://soundcloud.com/bananasutra/13-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-jazz-cello-trip-hop-lofi-13,It's an Ethical Paradox • Vol. 2 EPx15 • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz,https://soundcloud.com/bananasutra/sets/its-an-ethical-paradox-an-oxymoron-maze-vol-2-epx15-knowsutra-bertrand-knows-gipsy-burlesque-jazz,2834,19,0.670430,KNOWsutra,LOFI,JAZZ,3,"KNOWsutra where questions matter, LOFIsutra, LOFIsutra (Best Of)","theme: bertrand, ethical paradox, oxymoron maze; ep_sibling: 4 track(s) from same EP already in songbook"
genre_all,2814,DUBsutra,https://soundcloud.com/bananasutra/sets/dubsutra,genre (all),,DUB,,2278406723,[13] Spit Back The Lies • BLOWsutra (Revolution Ring) Psychedelic Bruh Hip Hop Dub LOFI,https://soundcloud.com/bananasutra/13-spit-back-the-lies-blowsutra-revolution-ring-psychedelic-bruh-hip-hop-dub-lofi-13,Spit Back The Lies • BLOWsutra (Revolution Ring) EPx20,https://soundcloud.com/bananasutra/sets/spit-back-the-lies-blowsutra-epx20,2814,29,1.030561,BLOWsutra,DUB,LOFI,3,"BLOWsutra, LOFIsutra, LOFIsutra (Best Of)",track genres include DUB but missing from genre (all) playlist
genre_best_of,2814,DUBsutra (Best Of),https://soundcloud.com/bananasutra/sets/dubsutra-best-of,genre (best of),G-00-DUB,DUB,,2278406723,[13] Spit Back The Lies • BLOWsutra (Revolution Ring) Psychedelic Bruh Hip Hop Dub LOFI,https://soundcloud.com/bananasutra/13-spit-back-the-lies-blowsutra-revolution-ring-psychedelic-bruh-hip-hop-dub-lofi-13,Spit Back The Lies • BLOWsutra (Revolution Ring) EPx20,https://soundcloud.com/bananasutra/sets/spit-back-the-lies-blowsutra-epx20,2814,29,1.030561,BLOWsutra,DUB,LOFI,3,"BLOWsutra, LOFIsutra, LOFIsutra (Best Of)",primary genre DUB + play≥300/like≥5 but missing from Best Of playlist
sutra_songbook,2814,BLOWsutra : REVOLT (now),https://soundcloud.com/bananasutra/sets/blowsutra-revolt-now,sutra,G-02-REVO,,BLOWsutra,2278406723,[13] Spit Back The Lies • BLOWsutra (Revolution Ring) Psychedelic Bruh Hip Hop Dub LOFI,https://soundcloud.com/bananasutra/13-spit-back-the-lies-blowsutra-revolution-ring-psychedelic-bruh-hip-hop-dub-lofi-13,Spit Back The Lies • BLOWsutra (Revolution Ring) EPx20,https://soundcloud.com/bananasutra/sets/spit-back-the-lies-blowsutra-epx20,2814,29,1.030561,BLOWsutra,DUB,LOFI,3,"BLOWsutra, LOFIsutra, LOFIsutra (Best Of)","theme: revolution ring, spit back the lies; ep_sibling: 1 track(s) from same EP already in songbook"
